,CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Female,Gender_Male,Subscription Type_Basic,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Annual,Contract Length_Monthly,Contract Length_Quarterly,Customer Status_active,Customer Status_inactive
284040,13423,26,50.0,13,0.0,0.0,117.24,12.0,1,0,1,1,0,0,1,0,0,0,1
284041,137992,47,26.0,14,10.0,0.0,660.0,28.0,1,0,1,0,1,0,1,0,0,0,1
284042,350838,42,50.0,5,0.0,6.0,912.83,18.0,0,0,1,0,0,1,1,0,0,1,0
284043,353890,36,49.0,11,3.0,19.0,616.71,2.0,0,0,1,1,0,0,1,0,0,1,0
284044,400354,49,37.0,18,0.0,18.0,609.18,19.0,0,0,1,0,0,1,1,0,0,1,0
284045,379570,49,35.0,29,3.0,12.0,868.37,8.0,0,0,1,1,0,0,0,0,1,1,0
284046,271,32,49.0,2,6.0,0.0,274.0,21.0,1,1,0,0,1,0,1,0,0,0,1
284047,476678,32,8.0,18,0.0,0.0,728.08,8.0,0,0,1,0,1,0,0,0,1,1,0
284048,450138,18,41.0,8,0.0,4.0,959.15,28.0,0,0,1,1,0,0,0,0,1,1,0
284049,72565,44,41.0,9,2.0,0.0,631.78,24.0,1,1,0,0,1,0,0,1,0,0,1
284050,17379,20,10.0,2,2.0,13.0,851.38,12.0,0,1,0,1,0,0,0,0,1,1,0
284051,301212,40,25.0,1,3.0,0.0,566.01,24.0,0,0,1,0,0,1,0,0,1,1,0
284052,80210,45,29.0,7,3.0,0.0,940.0,8.0,1,1,0,1,0,0,0,0,1,0,1
284053,395267,49,46.0,16,3.0,15.0,823.22,8.0,0,1,0,1,0,0,0,0,1,1,0
284054,377132,40,29.0,6,2.0,10.0,872.08,4.0,0,1,0,0,1,0,1,0,0,1,0
284055,449738,43,49.0,27,1.0,10.0,907.1,5.0,0,1,0,0,0,1,1,0,0,1,0
284056,189807,34,38.0,19,0.0,6.0,851.12,8.0,0,0,1,0,0,1,1,0,0,1,0
284057,61584,47,48.0,5,0.0,15.0,825.43,8.0,0,1,0,0,1,0,0,0,1,1,0
284058,169694,37,45.0,2,4.0,0.0,319.0,8.0,1,1,0,0,1,0,1,0,0,0,1
284059,2155,29,57.0,28,3.0,0.0,517.38,14.0,1,0,1,0,0,1,0,0,1,0,1
284060,200333,32,52.0,26,0.0,18.0,766.89,6.0,0,1,0,0,0,1,1,0,0,1,0
284061,163812,21,42.0,3,0.0,3.0,524.97,18.0,0,0,1,0,0,1,1,0,0,1,0
284062,315587,37,38.0,4,3.0,13.0,697.45,8.0,0,1,0,0,1,0,0,0,1,1,0
284063,52294,48,60.0,17,3.0,2.0,895.52,5.0,0,0,1,0,0,1,1,0,0,1,0
284064,482172,28,4.0,4,0.0,10.0,790.29,5.0,0,0,1,0,1,0,0,0,1,1,0
284065,407946,47,49.0,30,0.0,0.0,490.0,27.0,1,0,1,0,0,1,0,0,1,0,1
284066,250000,54,54.0,24,6.0,0.0,469.0,6.0,1,1,0,0,0,1,0,0,1,0,1
284067,402284,64,49.0,28,0.0,0.0,398.0,8.0,1,1,0,0,1,0,0,0,1,0,1
284068,213694,24,49.0,18,1.0,2.0,560.55,8.0,0,0,1,1,0,0,1,0,0,1,0
284069,93727,43,50.0,13,2.0,19.0,874.81,8.0,0,0,1,1,0,0,0,0,1,1,0
284070,2180,18,23.0,22,0.0,13.0,957.83,8.0,0,0,1,0,0,1,1,0,0,1,0
284071,183598,36,58.0,19,1.0,19.0,602.45,1.0,0,1,0,0,0,1,1,0,0,1,0
284072,413322,28,14.0,23,0.0,0.0,224.6,28.0,1,0,1,0,1,0,0,0,1,0,1
284073,123807,43,49.0,3,1.0,11.0,704.26,5.0,0,1,0,0,0,1,0,0,1,1,0
284074,128646,39,54.0,3,2.0,13.0,699.99,26.0,0,0,1,0,1,0,0,0,1,1,0
284075,441345,47,46.0,18,0.0,17.0,629.27,30.0,0,0,1,0,1,0,0,0,1,1,0
284076,188679,38,52.0,13,3.0,7.0,812.73,8.0,0,0,1,1,0,0,0,0,1,1,0
284077,412205,22,22.0,27,1.0,16.0,952.23,11.0,0,0,1,0,0,1,0,0,1,1,0
284078,275032,44,43.0,14,4.0,10.0,823.63,9.0,0,0,1,0,0,1,0,0,1,1,0
284079,167685,33,13.0,10,0.0,4.0,637.84,6.0,0,0,1,0,1,0,0,0,1,1,0
284080,413630,39,20.0,8,0.0,0.0,945.0,8.0,1,0,1,1,0,0,0,0,1,0,1
284081,452188,28,22.0,28,0.0,10.0,541.0,28.0,0,0,1,0,1,0,0,1,0,1,0
284082,285524,48,20.0,16,0.0,0.0,295.03,5.0,1,0,1,0,0,1,0,0,1,0,1
284083,161040,33,28.0,7,2.0,13.0,687.4,8.0,0,0,1,1,0,0,1,0,0,1,0
284084,297187,43,11.0,4,4.0,6.0,755.19,13.0,0,1,0,0,1,0,1,0,0,1,0
284085,269895,43,51.0,6,0.0,2.0,605.23,25.0,0,0,1,0,1,0,1,0,0,1,0
284086,122877,39,49.0,12,0.0,11.0,871.6,29.0,0,0,1,1,0,0,0,0,1,1,0
284087,20190,22,58.0,13,2.0,19.0,754.79,9.0,0,1,0,0,0,1,0,0,1,1,0
284088,197004,31,49.0,20,5.0,0.0,302.0,1.0,0,1,0,1,0,0,1,0,0,1,0
284089,314415,34,11.0,25,0.0,12.0,663.35,11.0,0,0,1,0,0,1,1,0,0,1,0
284090,238252,41,49.0,15,1.0,16.0,686.38,8.0,0,0,1,0,0,1,0,0,1,1,0
284091,256582,18,1.0,5,0.0,0.0,235.25,17.0,1,1,0,0,0,1,0,1,0,0,1
284092,313282,28,31.0,21,0.0,14.0,697.22,12.0,0,1,0,0,0,1,1,0,0,1,0
284093,47088,47,57.0,13,9.0,0.0,248.0,29.0,0,1,0,1,0,0,0,0,1,1,0
284094,89279,30,27.0,8,0.0,0.0,842.0,21.0,1,1,0,0,0,1,1,0,0,0,1
284095,58950,49,60.0,1,1.0,7.0,546.0,25.0,0,0,1,0,0,1,0,0,1,1,0
284096,155464,43,49.0,29,4.0,18.0,815.37,20.0,0,0,1,1,0,0,0,0,1,1,0
284097,261711,47,30.0,6,0.0,2.0,946.61,26.0,0,0,1,0,0,1,1,0,0,1,0
284098,381104,64,49.0,13,10.0,0.0,722.0,8.0,1,0,1,1,0,0,1,0,0,0,1
284099,80946,42,4.0,14,2.0,6.0,581.1,8.0,0,0,1,0,0,1,1,0,0,1,0
284100,345608,27,4.0,24,2.0,5.0,513.75,10.0,0,1,0,0,0,1,0,0,1,1,0
284101,90063,38,34.0,10,0.0,1.0,953.23,15.0,0,0,1,1,0,0,1,0,0,1,0
284102,306339,38,34.0,21,0.0,0.0,639.0,13.0,1,1,0,0,0,1,1,0,0,0,1
284103,503858,35,38.0,1,2.0,6.0,386.0,25.0,0,0,1,0,1,0,1,0,0,1,0
284104,313251,48,5.0,30,6.0,0.0,290.0,13.0,1,0,1,0,0,1,1,0,0,0,1
284105,134963,24,49.0,7,0.0,1.0,855.81,13.0,0,1,0,0,1,0,1,0,0,1,0
284106,114726,29,60.0,11,8.0,0.0,829.0,12.0,1,1,0,0,0,1,0,0,1,0,1
284107,355730,61,7.0,13,2.0,6.0,190.0,13.0,0,1,0,0,1,0,0,0,1,1,0
284108,168538,47,28.0,9,10.0,0.0,104.0,28.0,1,0,1,1,0,0,1,0,0,0,1
284109,25365,46,7.0,4,0.0,0.0,277.0,14.0,1,0,1,0,1,0,0,1,0,0,1
284110,251362,47,10.0,9,0.0,0.0,407.0,15.0,0,0,1,1,0,0,0,1,0,1,0
284111,26157,33,23.0,9,2.0,0.0,255.0,10.0,1,0,1,0,1,0,1,0,0,0,1
284112,330835,22,41.0,22,0.0,0.0,402.0,1.0,1,1,0,0,1,0,1,0,0,0,1
284113,32051,50,17.0,7,10.0,0.0,449.0,27.0,1,1,0,0,0,1,1,0,0,0,1
284114,33998,26,57.0,24,0.0,0.0,607.0,8.0,1,0,1,1,0,0,0,0,1,0,1
284115,203983,46,49.0,9,0.0,7.0,570.07,3.0,0,1,0,1,0,0,0,0,1,1,0
284116,149598,38,44.0,19,4.0,8.0,187.0,13.0,0,1,0,0,1,0,1,0,0,1,0
284117,489120,29,49.0,11,9.0,0.0,259.06,5.0,1,1,0,0,1,0,0,0,1,0,1
284118,240018,47,3.0,1,1.0,18.0,633.56,8.0,0,1,0,0,0,1,1,0,0,1,0
284119,79888,50,34.0,3,3.0,11.0,971.0,8.0,0,0,1,1,0,0,1,0,0,1,0
284120,495240,63,45.0,5,2.0,0.0,322.0,20.0,1,1,0,0,0,1,0,0,1,0,1
284121,333337,52,29.0,26,9.0,0.0,471.0,8.0,1,0,1,0,0,1,0,0,1,0,1
284122,303,37,22.0,27,0.0,17.0,615.51,15.0,0,0,1,0,1,0,0,0,1,1,0
284123,340419,44,12.0,24,4.0,0.0,339.0,24.0,1,1,0,0,1,0,1,0,0,0,1
284124,80080,56,19.0,26,0.0,28.0,790.0,10.0,0,0,1,1,0,0,0,0,1,1,0
284125,460101,42,18.0,21,0.0,16.0,552.39,13.0,0,1,0,1,0,0,0,0,1,1,0
284126,242315,54,49.0,26,2.0,0.0,109.0,3.0,1,1,0,0,0,1,1,0,0,0,1
284127,431894,52,22.0,7,3.0,16.0,505.0,11.0,0,1,0,0,1,0,1,0,0,1,0
284128,350416,21,59.0,1,0.0,14.0,898.77,10.0,0,1,0,0,0,1,0,0,1,1,0
284129,12520,44,43.0,12,2.0,10.0,917.54,3.0,0,1,0,0,0,1,1,0,0,1,0
284130,379215,49,28.0,24,1.0,19.0,817.35,28.0,0,0,1,0,0,1,0,0,1,1,0
284131,445527,44,13.0,5,10.0,19.0,639.0,1.0,0,1,0,1,0,0,1,0,0,1,0
284132,280237,35,49.0,8,2.0,17.0,592.39,20.0,0,0,1,0,1,0,1,0,0,1,0
284133,245228,32,49.0,15,0.0,6.0,686.55,1.0,0,0,1,0,0,1,0,0,1,1,0
284134,128637,48,58.0,29,1.0,19.0,712.47,30.0,0,0,1,0,1,0,0,0,1,1,0
284135,329633,49,23.0,30,3.0,19.0,801.32,4.0,0,1,0,0,0,1,0,0,1,1,0
284136,28353,65,9.0,19,8.0,15.0,933.0,1.0,0,0,1,0,1,0,1,0,0,1,0
284137,259991,20,31.0,3,1.0,12.0,882.88,30.0,0,0,1,0,0,1,0,0,1,1,0
284138,259654,58,48.0,10,7.0,0.0,369.68,10.0,1,0,1,0,1,0,0,0,1,0,1
284139,486000,42,21.0,20,3.0,8.0,609.45,5.0,0,0,1,1,0,0,0,0,1,1,0
284140,222977,38,56.0,19,0.0,0.0,381.0,8.0,1,0,1,1,0,0,0,0,1,0,1
284141,330309,36,15.0,16,3.0,5.0,978.24,25.0,0,0,1,1,0,0,1,0,0,1,0
284142,465183,46,21.0,25,3.0,13.0,850.67,8.0,0,0,1,0,0,1,1,0,0,1,0
284143,190714,46,6.0,22,2.0,7.0,841.11,8.0,0,0,1,0,0,1,1,0,0,1,0
284144,461244,40,44.0,21,4.0,20.0,823.97,3.0,0,1,0,1,0,0,0,0,1,1,0
284145,79847,45,48.0,27,0.0,6.0,695.56,8.0,0,1,0,0,1,0,1,0,0,1,0
284146,415965,43,50.0,17,3.0,5.0,867.87,30.0,0,0,1,0,0,1,0,0,1,1,0
284147,114388,49,49.0,5,7.0,0.0,778.84,14.0,1,0,1,0,0,1,0,1,0,0,1
284148,274413,33,49.0,15,0.0,11.0,552.28,8.0,0,0,1,1,0,0,1,0,0,1,0
284149,402985,29,49.0,30,0.0,0.0,971.0,9.0,1,0,1,0,0,1,0,0,1,0,1
284150,372574,45,49.0,12,0.0,0.0,452.0,29.0,1,1,0,0,0,1,0,0,1,0,1
284151,378099,18,1.0,4,2.0,0.0,196.0,6.0,1,0,1,0,0,1,0,1,0,0,1
284152,376244,35,30.0,22,1.0,13.0,632.37,23.0,0,0,1,0,1,0,1,0,0,1,0
284153,474662,24,49.0,12,0.0,16.0,988.0,2.0,0,1,0,0,1,0,1,0,0,1,0
284154,339018,56,48.0,25,6.0,0.0,116.0,14.0,1,0,1,0,1,0,0,1,0,0,1
284155,68289,30,49.0,19,0.0,8.0,580.38,8.0,0,0,1,0,0,1,0,0,1,1,0
284156,20922,43,60.0,14,0.0,15.0,972.68,23.0,0,0,1,0,1,0,0,0,1,1,0
284157,49080,47,13.0,24,0.0,11.0,917.11,10.0,0,1,0,0,1,0,1,0,0,1,0
284158,391200,35,38.0,16,1.0,0.0,426.0,27.0,1,0,1,0,1,0,0,0,1,0,1
284159,75729,20,16.0,23,7.0,0.0,976.0,8.0,1,1,0,0,0,1,0,1,0,0,1
284160,361120,46,49.0,3,0.0,0.0,809.0,14.0,1,0,1,0,1,0,0,0,1,0,1
284161,381359,39,16.0,25,0.0,6.0,970.13,16.0,0,0,1,0,1,0,0,0,1,1,0
284162,283884,31,41.0,14,2.0,20.0,615.74,14.0,0,1,0,0,0,1,1,0,0,1,0
284163,292882,54,21.0,28,3.0,0.0,832.0,8.0,1,0,1,0,1,0,1,0,0,0,1
284164,223911,42,31.0,11,0.0,9.0,278.0,13.0,0,1,0,0,1,0,0,0,1,1,0
284165,387799,43,53.0,15,0.0,0.0,936.98,27.0,1,0,1,0,1,0,0,1,0,0,1
284166,360780,42,49.0,15,0.0,19.0,604.28,8.0,0,1,0,0,1,0,0,0,1,1,0
284167,133325,31,49.0,23,2.0,18.0,512.39,8.0,0,0,1,0,0,1,1,0,0,1,0
284168,282182,58,10.0,19,0.0,0.0,705.43,23.0,1,1,0,1,0,0,0,0,1,0,1
284169,465166,42,44.0,26,3.0,7.0,558.84,8.0,0,0,1,0,1,0,0,0,1,1,0
284170,273584,22,49.0,6,0.0,3.0,853.57,2.0,0,0,1,1,0,0,1,0,0,1,0
284171,283079,39,52.0,12,1.0,5.0,500.85,15.0,0,0,1,0,1,0,1,0,0,1,0
284172,116088,27,8.0,24,0.0,0.0,354.66,6.0,1,1,0,0,0,1,0,1,0,0,1
284173,72466,38,49.0,12,2.0,0.0,118.0,23.0,1,1,0,0,0,1,0,0,1,0,1
284174,423184,35,49.0,27,0.0,9.0,572.37,14.0,0,1,0,1,0,0,0,0,1,1,0
284175,162066,27,10.0,26,1.0,3.0,793.49,13.0,0,0,1,1,0,0,1,0,0,1,0
284176,375608,22,11.0,17,1.0,18.0,599.89,22.0,0,0,1,1,0,0,0,0,1,1,0
284177,169349,46,19.0,21,5.0,0.0,940.0,3.0,1,0,1,1,0,0,1,0,0,0,1
284178,284320,28,49.0,9,0.0,0.0,790.0,17.0,1,1,0,1,0,0,1,0,0,0,1
284179,45957,38,60.0,15,4.0,12.0,553.0,3.0,0,0,1,0,0,1,0,1,0,1,0
284180,120141,24,49.0,23,2.0,0.0,907.75,16.0,0,0,1,0,1,0,1,0,0,1,0
284181,421929,34,27.0,27,0.0,5.0,726.0,25.0,0,0,1,1,0,0,0,1,0,1,0
284182,497052,62,49.0,23,0.0,0.0,223.0,10.0,1,1,0,0,1,0,1,0,0,0,1
284183,50364,41,49.0,15,10.0,0.0,466.0,5.0,1,0,1,0,0,1,0,1,0,0,1
284184,166130,36,58.0,5,0.0,0.0,788.0,8.0,1,1,0,1,0,0,0,1,0,0,1
284185,84411,37,14.0,15,9.0,0.0,160.0,29.0,1,0,1,0,1,0,1,0,0,0,1
284186,263121,47,40.0,6,1.0,4.0,744.3,8.0,0,0,1,1,0,0,1,0,0,1,0
284187,424719,36,44.0,30,2.0,3.0,849.25,8.0,0,1,0,1,0,0,0,0,1,1,0
284188,17140,45,5.0,28,0.0,17.0,942.69,17.0,0,0,1,0,1,0,0,0,1,1,0
284189,94071,29,45.0,23,0.0,2.0,509.73,6.0,0,1,0,1,0,0,1,0,0,1,0
284190,37463,49,49.0,13,7.0,0.0,278.0,8.0,1,0,1,0,0,1,1,0,0,0,1
284191,385354,37,57.0,18,10.0,0.0,104.0,8.0,1,0,1,0,0,1,0,1,0,0,1
284192,23630,45,49.0,3,4.0,2.0,844.61,4.0,0,1,0,0,0,1,0,0,1,1,0
284193,297602,48,27.0,30,3.0,16.0,927.55,14.0,0,0,1,0,1,0,0,0,1,1,0
284194,199868,43,46.0,28,0.0,20.0,502.36,10.0,0,1,0,1,0,0,1,0,0,1,0
284195,84918,43,49.0,30,0.0,12.0,700.87,30.0,0,0,1,0,0,1,1,0,0,1,0
284196,72183,56,45.0,4,2.0,0.0,656.0,9.0,1,1,0,0,1,0,0,1,0,0,1
284197,344410,47,58.0,21,0.0,0.0,995.0,22.0,1,1,0,0,0,1,0,0,1,0,1
284198,284636,42,49.0,5,9.0,0.0,983.0,8.0,1,0,1,0,1,0,0,0,1,0,1
284199,410254,19,44.0,11,0.0,12.0,550.05,8.0,0,1,0,0,1,0,1,0,0,1,0
284200,211015,41,27.0,9,2.0,9.0,515.44,8.0,0,0,1,1,0,0,1,0,0,1,0
284201,466597,46,3.0,22,1.0,1.0,662.75,29.0,0,0,1,0,1,0,1,0,0,1,0
284202,65390,50,17.0,25,4.0,3.0,982.64,18.0,0,0,1,0,0,1,1,0,0,1,0
284203,474237,62,49.0,12,0.0,21.0,627.0,14.0,0,0,1,1,0,0,1,0,0,1,0
284204,112932,22,49.0,13,1.0,3.0,798.07,8.0,0,0,1,0,1,0,1,0,0,1,0
284205,15532,41,12.0,14,1.0,10.0,772.22,8.0,0,1,0,0,0,1,0,0,1,1,0
284206,350551,18,21.0,21,0.0,15.0,819.83,4.0,0,1,0,0,1,0,1,0,0,1,0
284207,108789,36,8.0,16,0.0,2.0,537.12,15.0,0,0,1,0,1,0,1,0,0,1,0
284208,246990,21,49.0,23,7.0,0.0,956.0,24.0,1,1,0,0,1,0,0,1,0,0,1
284209,78956,49,55.0,20,0.0,14.0,525.34,5.0,0,0,1,0,0,1,1,0,0,1,0
284210,426660,61,49.0,16,0.0,0.0,761.37,19.0,1,1,0,1,0,0,1,0,0,0,1
284211,47334,21,49.0,12,1.0,17.0,999.89,8.0,0,1,0,0,1,0,1,0,0,1,0
284212,504052,21,49.0,10,0.0,10.0,544.79,2.0,0,0,1,1,0,0,0,0,1,1,0
284213,245383,40,49.0,26,0.0,3.0,648.84,7.0,0,0,1,0,0,1,1,0,0,1,0
284214,448063,38,36.0,24,1.0,0.0,236.5,24.0,1,0,1,0,1,0,0,1,0,0,1
284215,334606,58,59.0,10,3.0,26.0,680.0,8.0,0,1,0,1,0,0,0,0,1,1,0
284216,316023,30,18.0,1,5.0,0.0,203.0,11.0,1,0,1,0,1,0,1,0,0,0,1
284217,385131,32,49.0,15,7.0,0.0,311.0,14.0,1,0,1,0,1,0,0,1,0,0,1
284218,292135,42,12.0,19,5.0,0.0,698.0,8.0,1,1,0,0,0,1,1,0,0,0,1
284219,458838,25,13.0,10,2.0,16.0,851.4,9.0,0,0,1,0,1,0,1,0,0,1,0
284220,315793,42,32.0,23,1.0,11.0,730.54,4.0,0,0,1,0,0,1,1,0,0,1,0
284221,417814,44,4.0,5,10.0,12.0,514.0,16.0,0,0,1,0,0,1,0,0,1,1,0
284222,171743,22,29.0,4,1.0,14.0,892.8,12.0,0,1,0,0,1,0,1,0,0,1,0
284223,498413,43,57.0,10,2.0,0.0,574.97,8.0,0,1,0,1,0,0,1,0,0,1,0
284224,479382,38,49.0,11,3.0,4.0,888.77,8.0,0,0,1,1,0,0,0,0,1,1,0
284225,454991,42,17.0,22,0.0,0.0,481.0,1.0,1,1,0,0,0,1,0,0,1,0,1
284226,90028,62,21.0,6,10.0,0.0,340.0,10.0,1,0,1,0,0,1,0,1,0,0,1
284227,248620,48,43.0,1,3.0,3.0,971.82,6.0,0,0,1,1,0,0,0,0,1,1,0
284228,357979,50,18.0,8,2.0,5.0,511.0,29.0,0,0,1,0,1,0,0,1,0,1,0
284229,150801,26,17.0,27,1.0,12.0,703.51,17.0,0,0,1,0,1,0,0,0,1,1,0
284230,352618,38,5.0,21,8.0,0.0,453.63,27.0,1,1,0,0,0,1,0,1,0,0,1
284231,404361,40,12.0,14,0.0,7.0,904.74,8.0,0,0,1,1,0,0,0,0,1,1,0
284232,129770,19,52.0,8,1.0,11.0,829.29,1.0,0,1,0,1,0,0,1,0,0,1,0
284233,4194,48,56.0,19,8.0,0.0,745.0,19.0,1,1,0,0,0,1,1,0,0,0,1
284234,349547,50,25.0,22,0.0,12.0,771.78,25.0,0,0,1,0,0,1,1,0,0,1,0
284235,362540,49,4.0,27,3.0,3.0,689.32,6.0,0,1,0,0,0,1,1,0,0,1,0
284236,482816,41,56.0,16,4.0,17.0,523.8,8.0,0,0,1,0,1,0,1,0,0,1,0
284237,51851,37,12.0,22,3.0,17.0,932.96,30.0,0,0,1,0,1,0,0,0,1,1,0
284238,40729,34,22.0,10,3.0,20.0,747.86,4.0,0,1,0,1,0,0,1,0,0,1,0
284239,486796,47,58.0,19,0.0,18.0,524.44,29.0,0,0,1,0,1,0,0,0,1,1,0
284240,37067,44,1.0,9,4.0,18.0,934.79,8.0,0,0,1,0,1,0,0,0,1,1,0
284241,228974,49,48.0,19,3.0,20.0,703.43,12.0,0,0,1,1,0,0,1,0,0,1,0
284242,131201,33,25.0,2,2.0,25.0,523.0,10.0,0,0,1,0,1,0,1,0,0,1,0
284243,88848,47,18.0,28,3.0,2.0,750.3,19.0,0,0,1,1,0,0,0,0,1,1,0
284244,240297,25,46.0,9,7.0,0.0,504.0,12.0,1,0,1,0,1,0,1,0,0,0,1
284245,60874,42,43.0,12,0.0,0.0,104.0,8.0,1,1,0,1,0,0,0,0,1,0,1
284246,280485,37,57.0,26,3.0,0.0,996.33,15.0,0,0,1,0,0,1,0,0,1,1,0
284247,347796,44,10.0,18,1.0,3.0,582.83,10.0,0,0,1,1,0,0,0,0,1,1,0
284248,292157,51,51.0,17,5.0,14.0,744.0,21.0,0,0,1,0,0,1,0,1,0,1,0
284249,189182,54,49.0,18,10.0,0.0,782.0,8.0,1,1,0,0,1,0,0,1,0,0,1
284250,490500,36,49.0,22,2.0,2.0,643.58,8.0,0,1,0,0,0,1,1,0,0,1,0
284251,107261,29,52.0,29,2.0,7.0,835.19,9.0,0,0,1,0,0,1,0,0,1,1,0
284252,476821,43,49.0,18,1.0,16.0,735.75,4.0,0,1,0,0,1,0,0,0,1,1,0
284253,330573,48,12.0,27,0.0,13.0,592.32,14.0,0,0,1,1,0,0,0,0,1,1,0
284254,9884,47,59.0,18,3.0,7.0,591.43,11.0,0,1,0,0,1,0,1,0,0,1,0
284255,469822,42,49.0,22,0.0,0.0,537.0,8.0,1,1,0,1,0,0,0,1,0,0,1
284256,228755,34,31.0,24,1.0,0.0,191.0,14.0,1,1,0,1,0,0,0,0,1,0,1
284257,308336,47,9.0,28,10.0,13.0,107.0,14.0,0,1,0,0,0,1,1,0,0,1,0
284258,40236,48,46.0,29,3.0,4.0,777.0,3.0,0,0,1,0,0,1,0,0,1,1,0
284259,193342,20,49.0,14,1.0,16.0,921.45,15.0,0,1,0,1,0,0,0,0,1,1,0
284260,167943,62,49.0,10,1.0,0.0,201.0,8.0,1,0,1,0,1,0,0,0,1,0,1
284261,309619,45,45.0,20,1.0,19.0,915.53,22.0,0,0,1,1,0,0,0,0,1,1,0
284262,332775,64,50.0,23,8.0,0.0,750.0,20.0,1,0,1,0,0,1,0,1,0,0,1
284263,221517,40,43.0,27,2.0,12.0,602.45,2.0,0,1,0,0,0,1,1,0,0,1,0
284264,105699,43,49.0,30,3.0,4.0,621.88,7.0,0,0,1,0,0,1,0,0,1,1,0
284265,139126,48,49.0,9,1.0,9.0,987.63,29.0,0,0,1,1,0,0,1,0,0,1,0
284266,355544,28,39.0,12,0.0,2.0,760.66,15.0,0,0,1,1,0,0,1,0,0,1,0
284267,235067,27,36.0,16,1.0,10.0,670.65,14.0,0,1,0,0,0,1,1,0,0,1,0
284268,41334,21,57.0,11,0.0,9.0,815.6,27.0,0,0,1,1,0,0,0,0,1,1,0
284269,27793,24,48.0,24,1.0,0.0,607.02,8.0,0,1,0,0,0,1,0,0,1,1,0
284270,155337,59,3.0,27,7.0,0.0,108.0,17.0,1,1,0,1,0,0,0,1,0,0,1
284271,259313,50,45.0,15,4.0,6.0,750.92,13.0,0,0,1,0,0,1,1,0,0,1,0
284272,244352,43,28.0,13,3.0,9.0,940.05,8.0,0,1,0,0,1,0,1,0,0,1,0
284273,20886,26,41.0,11,0.0,0.0,317.0,15.0,1,1,0,0,0,1,1,0,0,0,1
284274,302603,42,25.0,17,1.0,15.0,376.0,28.0,0,0,1,0,1,0,1,0,0,1,0
284275,154756,42,5.0,18,3.0,0.0,237.0,2.0,1,0,1,0,1,0,1,0,0,0,1
284276,234023,47,27.0,29,0.0,1.0,629.96,18.0,0,0,1,0,1,0,1,0,0,1,0
284277,232112,39,7.0,23,1.0,19.0,749.2,7.0,0,1,0,0,0,1,1,0,0,1,0
284278,263682,30,57.0,22,3.0,0.0,640.81,11.0,0,1,0,1,0,0,0,0,1,1,0
284279,10928,57,18.0,11,4.0,0.0,879.0,14.0,1,0,1,1,0,0,0,0,1,0,1
284280,323785,42,49.0,18,3.0,4.0,528.52,24.0,0,0,1,0,1,0,1,0,0,1,0
284281,58734,65,49.0,11,2.0,0.0,662.43,8.0,1,1,0,0,1,0,1,0,0,0,1
284282,210490,46,8.0,12,0.0,20.0,889.61,8.0,0,0,1,0,1,0,1,0,0,1,0
284283,361293,24,49.0,24,0.0,5.0,387.0,8.0,0,0,1,0,0,1,1,0,0,1,0
284284,441211,40,29.0,4,3.0,16.0,863.43,1.0,0,1,0,1,0,0,0,0,1,1,0
284285,378970,42,16.0,5,1.0,0.0,782.0,22.0,1,0,1,0,0,1,0,0,1,0,1
284286,339801,39,29.0,23,0.0,20.0,689.34,17.0,0,0,1,0,0,1,0,0,1,1,0
284287,366530,48,33.0,1,0.0,19.0,969.76,1.0,0,0,1,1,0,0,1,0,0,1,0
284288,388150,38,41.0,25,6.0,0.0,430.0,29.0,1,1,0,0,1,0,0,1,0,0,1
284289,64990,48,27.0,27,2.0,15.0,816.24,3.0,0,0,1,0,0,1,0,0,1,1,0
284290,194159,40,24.0,15,1.0,5.0,949.42,13.0,0,0,1,1,0,0,0,0,1,1,0
284291,427751,40,47.0,4,3.0,12.0,789.55,8.0,0,1,0,0,1,0,1,0,0,1,0
284292,457542,49,38.0,1,5.0,0.0,382.1,2.0,1,1,0,1,0,0,0,0,1,0,1
284293,208716,46,48.0,12,0.0,5.0,941.76,5.0,0,0,1,0,0,1,1,0,0,1,0
284294,183724,43,11.0,26,0.0,0.0,134.0,3.0,1,1,0,1,0,0,0,1,0,0,1
284295,435222,29,9.0,15,10.0,14.0,414.0,10.0,0,1,0,0,0,1,0,0,1,1,0
284296,412438,49,10.0,10,6.0,0.0,947.0,25.0,1,1,0,0,0,1,1,0,0,0,1
284297,135672,20,33.0,13,0.0,15.0,689.42,3.0,0,1,0,1,0,0,0,0,1,1,0
284298,282120,62,5.0,17,7.0,0.0,460.0,18.0,1,0,1,0,0,1,0,0,1,0,1
284299,28297,59,36.0,15,8.0,0.0,658.0,4.0,1,0,1,0,0,1,0,1,0,0,1
284300,198635,21,48.0,9,0.0,0.0,214.0,14.0,1,1,0,0,1,0,0,1,0,0,1
284301,128019,40,49.0,30,4.0,0.0,585.81,8.0,0,1,0,0,0,1,1,0,0,1,0
284302,318881,20,35.0,15,0.0,6.0,912.0,30.0,0,1,0,0,0,1,0,0,1,1,0
284303,103962,56,49.0,9,0.0,0.0,779.98,10.0,1,1,0,1,0,0,1,0,0,0,1
284304,220144,31,49.0,1,3.0,8.0,636.67,8.0,0,0,1,0,0,1,0,0,1,1,0
284305,484681,30,2.0,21,0.0,15.0,739.67,1.0,0,0,1,0,1,0,0,0,1,1,0
